,phrase,label,sentiment,subjectivity,language,count
UN-Klimakonferenz: Proteste auf Konferenz,UN-Klimakonferenz: Proteste auf Konferenz,ORG,0.0,0.0,de,1
Produktionsverbund,Produktionsverbund,ORG,-0.7,0.0,de,1
Sommerbelag der Zukunft,Sommerbelag der Zukunft,ORG,0.0,0.0,de,1
"BASF SE) 
Berlin","BASF SE) 
Berlin",ORG,0.0,0.0,de,1
Arbeiter-Samariter-Bund,Arbeiter-Samariter-Bund,ORG,0.7,0.0,de,1
Anna-Lindh-Schule,Anna-Lindh-Schule,ORG,1.0,0.0,de,1
wps tfis bohftqboou,wps tfis bohftqboou,ORG,0.0,0.0,de,1
Lys' Topleistung,Lys' Topleistung,ORG,-0.15000000000000002,0.0,de,1
Robert-Koch-Instituts,Robert-Koch-Instituts,ORG,0.0,0.0,de,1
Gaskrise: Baden- Württemberg,Gaskrise: Baden- Württemberg,ORG,0.0,0.0,de,1
Klimakonferenz,Klimakonferenz,ORG,0.0,0.0,de,1
Foto: Bloomberg/Getty Ima…,Foto: Bloomberg/Getty Ima…,ORG,0.0,0.0,de,1
Bosch,Bosch,ORG,0.35,0.0,de,1
Vorarlberger Energieversorger illwerke/vkw,Vorarlberger Energieversorger illwerke/vkw,ORG,0.0,0.0,de,1
Energieversorger illwerke/vkw,Energieversorger illwerke/vkw,ORG,0.0,0.0,de,1
Freita…,Freita…,ORG,0.0,0.0,de,1
Energiepreise: EU,Energiepreise: EU,ORG,-1.0,0.0,de,1
GOGEL,GOGEL,ORG,0.7,0.0,de,1
Milliardengewinn,Milliardengewinn,ORG,0.7,0.0,de,1
Energiepreisen,Energiepreisen,ORG,1.0,0.0,de,1
"Foto: Reuters)
Düsseldorf","Foto: Reuters)
Düsseldorf",ORG,0.0,0.0,de,1
Russland-Exporte,Russland-Exporte,ORG,0.0,0.0,de,1
Porsche,Porsche,ORG,0.0,0.0,de,1
"UN-Klimakonferenz: ""Zeit,","UN-Klimakonferenz: ""Zeit,",ORG,0.0,0.0,de,1
ErdgasversorgungEinsparmaßnahmen,ErdgasversorgungEinsparmaßnahmen,ORG,0.0,0.0,de,1
Ukraine-Krieg: Russland,Ukraine-Krieg: Russland,ORG,0.0,0.0,de,1
Schimmel-Alarm: Lidl,Schimmel-Alarm: Lidl,ORG,0.0,0.0,de,1
Babys:,Babys:,ORG,1.0,0.0,de,1
LNG-Lieferungen.​,LNG-Lieferungen.​,ORG,0.7,0.0,de,1
"WEB.DE News
</li><li>","WEB.DE News
</li><li>",ORG,0.0,0.0,de,1
Linken?,Linken?,ORG,-0.7,0.0,de,1
EU: Bundesregierung,EU: Bundesregierung,ORG,0.0,0.0,de,1
EU-Gaspreisbremse,EU-Gaspreisbremse,ORG,0.0,0.0,de,1
EU-,EU-,ORG,0.0,0.0,de,1
CDU-Mann,CDU-Mann,ORG,0.0,0.0,de,1
Fensterdichtung,Fensterdichtung,ORG,0.0,0.0,de,1
SPD: Isabel Cademartori,SPD: Isabel Cademartori,ORG,0.0,0.0,de,1
Jusos.,Jusos.,ORG,0.0,0.0,de,1
Uniklinikum Bonn,Uniklinikum Bonn,ORG,0.0,0.0,de,1
DANN,DANN,ORG,0.0,0.0,de,1
WirtschaftsWoche,WirtschaftsWoche,ORG,0.0,0.0,de,1
Davos: Statt Klimaschutz,Davos: Statt Klimaschutz,ORG,0.0,0.0,de,1
LNG-Zukunft,LNG-Zukunft,ORG,-1.0,0.0,de,1
Polizei,Polizei,ORG,0.7,0.0,de,1
Kinderkliniken,Kinderkliniken,ORG,0.0,0.0,de,1
Potsdam-Instituts für Klimafolgenforschung.,Potsdam-Instituts für Klimafolgenforschung.,ORG,-0.5,0.0,de,1
Omikron BQ.1.1,Omikron BQ.1.1,ORG,0.0,0.0,de,1
Abzock-Alarm!,Abzock-Alarm!,ORG,0.0,0.0,de,1
Steigende,Steigende,ORG,0.0,0.0,de,1
US-Flüssigerdgas,US-Flüssigerdgas,ORG,0.0,0.0,de,1
Foto: imago,Foto: imago,ORG,0.0,0.0,de,1
Galeria Kaufhof,Galeria Kaufhof,ORG,0.7,0.0,de,1
Problem-Gymnasium,Problem-Gymnasium,ORG,-1.0,0.0,de,1
DAS eklig!,DAS eklig!,ORG,-1.0,0.0,de,1
"Hochschule ""Kyiv School of Economics"" und Berater","Hochschule ""Kyiv School of Economics"" und Berater",ORG,0.0,0.0,de,1
KW,KW,ORG,0.0,0.0,de,1
Zentrum für Virologie,Zentrum für Virologie,ORG,0.0,0.0,de,1
MedUni Wien,MedUni Wien,ORG,0.0,0.0,de,1
waz.de,waz.de,ORG,0.0,0.0,de-DE,1
Bundesamt für Lebensmittelsicherheit und Veterinärwesen,Bundesamt für Lebensmittelsicherheit und Veterinärwesen,ORG,0.0,0.0,de,1
Parlamentsgebäude,Parlamentsgebäude,ORG,0.0,0.0,de,1
Berufsverbands der Kinder- und Jugendärzte.,Berufsverbands der Kinder- und Jugendärzte.,ORG,0.0,0.0,de,1
STERN,STERN,ORG,0.0,0.0,de,1
Hilfe-Gottes-Schachtes,Hilfe-Gottes-Schachtes,ORG,0.0,0.0,de,1
Frieren!,Frieren!,ORG,-0.85,0.0,de-DE,1
Frankfurter Banken-Skyline:,Frankfurter Banken-Skyline:,ORG,1.0,0.0,de,1
Gaspreis-Paket,Gaspreis-Paket,ORG,0.0,0.0,de,1
Stecker?,Stecker?,ORG,-0.7,0.0,de,1
Energiepartnerschaft,Energiepartnerschaft,ORG,0.0,0.0,de,1
SZ-Podcast,SZ-Podcast,ORG,0.0,0.0,de,1
Blackout,Blackout,ORG,0.0,0.0,de,1
Linzer Obdachloseneinrichtungen,Linzer Obdachloseneinrichtungen,ORG,0.7,0.0,de,1
Kupfermucken.,Kupfermucken.,ORG,0.0,0.0,de,1
Umbauwerke s…,Umbauwerke s…,ORG,0.0,0.0,de,1
EY,EY,ORG,0.0,0.0,de,1
Februartag,Februartag,ORG,0.0,0.0,de,1
Bundesbauministerium,Bundesbauministerium,ORG,0.7,0.0,de,1
BMWSB,BMWSB,ORG,0.7,0.0,de,1
Nationale Gesundheitskommission,Nationale Gesundheitskommission,ORG,0.0,0.0,de,1
PETRONAS LNG Ltd,PETRONAS LNG Ltd,ORG,0.0,0.0,en,1
NHC,NHC,ORG,0.0,0.0,de,1
Na…,Na…,ORG,0.0,0.0,de,1
Ukraine-Krise: Wirtschaft,Ukraine-Krise: Wirtschaft,ORG,0.0,0.0,de,1
Sof…,Sof…,ORG,0.0,0.0,de,1
Finanzschwache,Finanzschwache,ORG,0.0,0.0,de,1
Blackout:,Blackout:,ORG,0.0,0.0,de,1
Deutschen Bahn,Deutschen Bahn,ORG,0.0,0.0,de,1
die Grünen für Atomenergie,die Grünen für Atomenergie,ORG,0.0,0.0,de,1
Bep plup ple vlekllapleu Bnuhle.,Bep plup ple vlekllapleu Bnuhle.,ORG,0.0,0.0,de,1
nup Vulh-Ulte-Peteuee.,nup Vulh-Ulte-Peteuee.,ORG,0.0,0.0,de,1
BeuetuoOeul,BeuetuoOeul,ORG,0.0,0.0,de,1
Venture Global LNG,Venture Global LNG,ORG,0.0,0.0,en,1
Nahverkehr: Bahn-Vorstand: Schienennetz,Nahverkehr: Bahn-Vorstand: Schienennetz,ORG,0.0,0.0,de,1
Deutsche BahnDie,Deutsche BahnDie,ORG,0.0,0.0,de,1
NRW…,NRW…,ORG,0.0,0.0,de,1
Moskau,Moskau,ORG,-0.1333333333333333,0.0,de,1
Sané,Sané,ORG,0.0,0.0,de,1
Dänemark,Dänemark,ORG,0.0,0.0,de,1
CSU-Bundestagsabgeordnete,CSU-Bundestagsabgeordnete,ORG,0.0,0.0,de,1
EU-Land,EU-Land,ORG,-1.0,0.0,de,1
DFB: Costa Rica,DFB: Costa Rica,ORG,1.0,0.0,de,1
Bulgarien: Russland,Bulgarien: Russland,ORG,0.0,0.0,de,1
Unicef-Team,Unicef-Team,ORG,0.0,0.0,de,1
Marktes sehen“.,Marktes sehen“.,ORG,0.0,0.0,de,1
SaaleSanierungsexperte,SaaleSanierungsexperte,ORG,0.0,0.0,de,1
"Foto: IMAGO/Steffen Schellhorn) 
Köln","Foto: IMAGO/Steffen Schellhorn) 
Köln",ORG,0.0,0.0,de,1
Galeria Karstadt,Galeria Karstadt,ORG,0.0,0.0,de,1
Europäischen Union.,Europäischen Union.,ORG,0.0,0.0,de,1
Homeoffice?,Homeoffice?,ORG,0.0,0.0,de,1
UN-Klimakonferenz: Staatengemeinschaft,UN-Klimakonferenz: Staatengemeinschaft,ORG,0.0,0.0,de,1
Blackouts: Bundesamt für Bevölkerungsschutz,Blackouts: Bundesamt für Bevölkerungsschutz,ORG,-0.7,0.0,de,1
Ukrainische Generalstaatsanwaltschaft,Ukrainische Generalstaatsanwaltschaft,ORG,-1.0,0.0,de,1
Brennholz: Deutschland,Brennholz: Deutschland,ORG,0.0,0.0,de,1
"Zeitung  ""Welt am Sonntag""","Zeitung  ""Welt am Sonntag""",ORG,0.0,0.0,de,1
Essen: Schüsse,Essen: Schüsse,ORG,0.0,0.0,de,1
NRW-Landtag,NRW-Landtag,ORG,0.0,0.0,de,1
Stromausfällen – Grüne,Stromausfällen – Grüne,ORG,-0.7,0.0,de,1
Deutschland: Moskaus,Deutschland: Moskaus,ORG,0.0,0.0,de,1
Jungen Union,Jungen Union,ORG,0.0,0.0,de,1
Ampel-Abrechnung vom Baywa-Boss!,Ampel-Abrechnung vom Baywa-Boss!,ORG,0.7,0.0,de,1
Münchner Merkur,Münchner Merkur,ORG,-0.7,0.0,de,1
BBK: Blackout,BBK: Blackout,ORG,0.0,0.0,de,1
"Netze schützen
","Netze schützen
",ORG,0.7,0.0,de,1
"WELT Nachrichtensender
</li><li>","WELT Nachrichtensender
</li><li>",ORG,0.0,0.0,de,1
Bundesamt für Bevölkerungsschutz und Katastrop…,Bundesamt für Bevölkerungsschutz und Katastrop…,ORG,0.0,0.0,de,1
Taliban,Taliban,ORG,0.0,0.0,de,1
Nachwuchsorganisation am Freitag wenige Aug… [+2409,Nachwuchsorganisation am Freitag wenige Aug… [+2409,ORG,0.0,0.0,de,1
JU-Chef,JU-Chef,ORG,0.7,0.0,de,1
Angeschlagener Gasimporteur,Angeschlagener Gasimporteur,ORG,0.0,0.0,de,1
AKW Brokdorf?,AKW Brokdorf?,ORG,-1.0,0.0,de,1
WUK,WUK,ORG,0.0,0.0,de,1
Verband der Speicherbetreiber,Verband der Speicherbetreiber,ORG,0.85,0.0,de,1
by th…,by th…,ORG,0.0,0.0,de,1
INES Energie-Szenarien,INES Energie-Szenarien,ORG,0.0,0.0,de,1
Verband: Ohne Extremkälte,Verband: Ohne Extremkälte,ORG,1.0,0.0,de,1
Homeoffice-Kälte.,Homeoffice-Kälte.,ORG,0.0,0.0,de,1
Abstammungs- und Familienre…,Abstammungs- und Familienre…,ORG,0.0,0.0,de,1
Trafos:,Trafos:,ORG,-1.0,0.0,de,1
Smarte Thermostate,Smarte Thermostate,ORG,0.7,0.0,de,1
Verbandes:,Verbandes:,ORG,0.0,0.0,de,1
Atomkraft-Reserve.,Atomkraft-Reserve.,ORG,0.0,0.0,de,1
Hö…,Hö…,ORG,0.0,0.0,de,1
Strom-Totalausfall,Strom-Totalausfall,ORG,-1.0,0.0,de,1
Behö…,Behö…,ORG,0.0,0.0,de,1
Atomkraftwerk Isar,Atomkraftwerk Isar,ORG,0.0,0.0,de,1
EPH,EPH,ORG,0.0,0.0,de,1
Afghanistan,Afghanistan,ORG,0.0,0.0,de,1
AKW-Weiterbetrieb,AKW-Weiterbetrieb,ORG,0.7,0.0,de,1
Bundesagentur für Arbeit aus!,Bundesagentur für Arbeit aus!,ORG,0.0,0.0,de,1
Japan,Japan,ORG,0.0,0.0,de,1
Würth-Chef,Würth-Chef,ORG,-0.7,0.0,de,1
Klima-Union,Klima-Union,ORG,1.0,0.0,de,1
Österreichischen Gesundheitskasse,Österreichischen Gesundheitskasse,ORG,0.0,0.0,de,1
ÖGK,ÖGK,ORG,0.0,0.0,de,1
SPÖ,SPÖ,ORG,0.0,0.0,de,1
WM!,WM!,ORG,0.0,0.0,de,1
Foto: Nick Potts/dpa,Foto: Nick Potts/dpa,ORG,0.0,0.0,de,1
Werders,Werders,ORG,0.0,0.0,de,1
Foto: picture alliance,Foto: picture alliance,ORG,0.0,0.0,de,1
WM-Fahrer,WM-Fahrer,ORG,0.0,0.0,de,1
BER-Terminals.,BER-Terminals.,ORG,0.0,0.0,de,1
Bremer Innenressort,Bremer Innenressort,ORG,0.0,0.0,de,1
EU-Energiekrisenbeitrag,EU-Energiekrisenbeitrag,ORG,0.0,0.0,de,1
IWF,IWF,ORG,0.0,0.0,de,1
Internationale Presseschau: „Europas Klimabesessenheit,Internationale Presseschau: „Europas Klimabesessenheit,ORG,0.0,0.0,de,1
"Kultusministerkonferenz 
(KMK","Kultusministerkonferenz 
(KMK",ORG,0.0,0.0,de,1
Gaspreisdeckel,Gaspreisdeckel,ORG,0.0,0.0,de,1
Emirat Katar,Emirat Katar,ORG,-1.0,0.0,de,1
Fifa.,Fifa.,ORG,0.0,0.0,de,1
Sodastream,Sodastream,ORG,-1.0,0.0,de,1
CHROMORANGE,CHROMORANGE,ORG,0.0,0.0,de,1
Bundesagentur für Arbeit,Bundesagentur für Arbeit,ORG,0.0,0.0,de,1
BA,BA,ORG,0.0,0.0,de,1
SPD-OB,SPD-OB,ORG,0.7,0.0,de,1
Stuttgarter Zeitung,Stuttgarter Zeitung,ORG,0.0,0.0,de,1
BBK…,BBK…,ORG,0.0,0.0,de,1
junge Welt,junge Welt,ORG,0.0,0.0,de,1
Football Blackout for Human Rights”,Football Blackout for Human Rights”,ORG,0.0,0.0,de,1
WM-Viertelfinals,WM-Viertelfinals,ORG,0.0,0.0,de,1
TV-Bildschirmen,TV-Bildschirmen,ORG,0.0,0.0,de,1
AGF,AGF,ORG,-0.2333333333333333,0.0,de,1
Ecuador,Ecuador,ORG,-0.2333333333333333,0.0,de,1
Corona-Pandemie Kontakte,Corona-Pandemie Kontakte,ORG,0.0,0.0,de,1
Gaskonzern Uniper,Gaskonzern Uniper,ORG,0.0,0.0,de,1
Robert Koch-Institut,Robert Koch-Institut,ORG,0.0,0.0,de,1
Ältere den...,Ältere den...,ORG,0.0,0.0,de,1
deutsch-spanische…,deutsch-spanische…,ORG,0.0,0.0,de,1
Europäischen…,Europäischen…,ORG,0.0,0.0,de,1
Konferenz: Bovenschulte:,Konferenz: Bovenschulte:,ORG,0.0,0.0,de,1
Energiekrise.,Energiekrise.,ORG,0.0,0.0,de,1
Strauchelnden,Strauchelnden,ORG,0.0,0.0,de,1
AKW Isar,AKW Isar,ORG,0.0,0.0,de,1
HeizkostenBeim,HeizkostenBeim,ORG,0.0,0.0,de,1
Bahn-Blackout?,Bahn-Blackout?,ORG,0.7,0.0,de,1
EU wi…,EU wi…,ORG,0.0,0.0,de,1
Wiesn w…,Wiesn w…,ORG,-0.7,0.0,de,1
Bundesminister Habeck,Bundesminister Habeck,ORG,0.7,0.0,de,1
Energiepreis-Krise,Energiepreis-Krise,ORG,0.11666666666666665,0.0,de,1
Lindner zeig…,Lindner zeig…,ORG,0.7,0.0,de,1
BRD,BRD,ORG,0.0,0.0,de,1
Winterschlafprämie für Industrie.,Winterschlafprämie für Industrie.,ORG,0.0,0.0,de,1
Foto: Kay Nietfeld/dpa,Foto: Kay Nietfeld/dpa,ORG,0.0,0.0,de,1
Ständige Impfkommission,Ständige Impfkommission,ORG,1.0,0.0,de,1
Stiko,Stiko,ORG,1.0,0.0,de,1
Foto: Getty,Foto: Getty,ORG,0.0,0.0,de,1
200-Milliarden-Euro Abwehrschirms,200-Milliarden-Euro Abwehrschirms,ORG,0.0,0.0,de,1
Grüner Energie-Korridor,Grüner Energie-Korridor,ORG,0.0,0.0,de,1
"fau t,haflaTr","fau t,haflaTr",ORG,0.0,0.0,de,1
Grünen Donnerstag Mittag,Grünen Donnerstag Mittag,ORG,0.0,0.0,de,1
Gassparen ang…,Gassparen ang…,ORG,0.0,0.0,de,1
Expertenkommission der Bundesregierung.,Expertenkommission der Bundesregierung.,ORG,1.0,0.0,de,1
Pipeline Druschba,Pipeline Druschba,ORG,0.0,0.0,de,1
Bonner Behörde,Bonner Behörde,ORG,-1.0,0.0,de,1
AKW Isar.,AKW Isar.,ORG,0.0,0.0,de,1
Ukraine-Kriegs,Ukraine-Kriegs,ORG,0.0,0.0,de,1
Versorgungssicherheit,Versorgungssicherheit,ORG,0.0,0.0,de,1
Bundes…,Bundes…,ORG,0.0,0.0,de,1
Dehoga NRW,Dehoga NRW,ORG,0.0,0.0,de,1
Ukraine.,Ukraine.,ORG,0.0,0.0,de,1
Nachri…,Nachri…,ORG,0.0,0.0,de,1
Frankreichs Finanz-,Frankreichs Finanz-,ORG,0.0,0.0,de,1
Temperat…,Temperat…,ORG,0.0,0.0,de,1
EU-Staaten hinterhe…,EU-Staaten hinterhe…,ORG,-0.7,0.0,de,1
Hotel- und Gaststättenverband NRW,Hotel- und Gaststättenverband NRW,ORG,0.0,0.0,de,1
e…,e…,ORG,0.0,0.0,de,1
Gaspreisbremse …,Gaspreisbremse …,ORG,0.0,0.0,de,1
… e Fenpketle henO uuek lkle,… e Fenpketle henO uuek lkle,ORG,0.0,0.0,de,1
SPD…,SPD…,ORG,0.0,0.0,de,1
Eidgenossen?,Eidgenossen?,ORG,0.0,0.0,de,1
Mehr Fracking,Mehr Fracking,ORG,0.0,0.0,de,1
Energieknappheit?,Energieknappheit?,ORG,0.0,0.0,de,1
Kunststoffkonzern: Hoher Gaspreis,Kunststoffkonzern: Hoher Gaspreis,ORG,0.0,0.0,de,1
Covestro,Covestro,ORG,0.0,0.0,de,1
Energieprämie  FAZ…,Energieprämie  FAZ…,ORG,-0.9,0.0,de,1
"BILD Live  BILD
</li><li>Wolfgang Schäuble: „Blanker Hohn“","BILD Live  BILD
</li><li>Wolfgang Schäuble: „Blanker Hohn“",ORG,0.0,0.0,de,1
Konjunktur: â€�Wirtschaft,Konjunktur: â€�Wirtschaft,ORG,0.0,0.0,de,1
RWE-Gaskraftwerk Duisburg-Huckingen.,RWE-Gaskraftwerk Duisburg-Huckingen.,ORG,0.0,0.0,de,1
Energiekrise:,Energiekrise:,ORG,0.0,0.0,de,1
ARD-Magazins,ARD-Magazins,ORG,0.0,0.0,de,1
Steuerpflicht!,Steuerpflicht!,ORG,0.0,0.0,de,1
Sinopec Southwest Oil & Gas Company of China,Sinopec Southwest Oil & Gas Company of China,ORG,0.0,0.0,de,1
Selenskyj.,Selenskyj.,ORG,0.0,0.0,de,1
Sinopec Southwest Oil &amp; Gas Company of China Petroleum,Sinopec Southwest Oil &amp; Gas Company of China Petroleum,ORG,0.0,0.0,de,1
Chemical Corporation,Chemical Corporation,ORG,0.0,0.0,de,1
Gas Infrastructure Europe,Gas Infrastructure Europe,ORG,0.0,0.0,de,1
Minister für das Staatsvermögen,Minister für das Staatsvermögen,ORG,0.0,0.0,de,1
Westinghouse,Westinghouse,ORG,0.0,0.0,de,1
AKW-Bau,AKW-Bau,ORG,0.0,0.0,de,1
Leibniz-Instituts,Leibniz-Instituts,ORG,0.0,0.0,de,1
Hausapotheke,Hausapotheke,ORG,1.0,0.0,de,1
Großhandelsm…,Großhandelsm…,ORG,0.0,0.0,de,1
EnBW Gas,EnBW Gas,ORG,0.7,0.0,de,1
EnWB,EnWB,ORG,0.0,0.0,de,1
Sozialverband VdK.,Sozialverband VdK.,ORG,-0.5,0.0,de,1
AKW-Entscheidung,AKW-Entscheidung,ORG,0.0,0.0,de,1
"Foto: Imago) 
Düsseldorf","Foto: Imago) 
Düsseldorf",ORG,0.0,0.0,de,1
LNG: Europa,LNG: Europa,ORG,-0.7,0.0,de,1
Unionsfraktionsvize,Unionsfraktionsvize,ORG,0.0,0.0,de,1
Gaskommission:,Gaskommission:,ORG,0.0,0.0,de,1
Gaskommission.,Gaskommission.,ORG,0.0,0.0,de,1
University of Massachusetts.,University of Massachusetts.,ORG,0.0,0.0,de,1
Terminkontrakts TTF für niederländisches …,Terminkontrakts TTF für niederländisches …,ORG,0.0,0.0,de,1
Euro-Zone,Euro-Zone,ORG,0.0,0.0,de,1
"Foto: dpa)
Berlin","Foto: dpa)
Berlin",ORG,0.0,0.0,de,1
Foto: Imago,Foto: Imago,ORG,0.0,0.0,de,1
CDU/CSU,CDU/CSU,ORG,0.0,0.0,de,1
Studie: Deutschland,Studie: Deutschland,ORG,0.0,0.0,de,1
Foto:,Foto:,ORG,0.7,0.0,de,1
Sahra Wagenknecht: Regierung,Sahra Wagenknecht: Regierung,ORG,0.0,0.0,de,1
"Pipeline-Anschlägen  Berliner Zeitung
</li><li>","Pipeline-Anschlägen  Berliner Zeitung
</li><li>",ORG,0.7,0.0,de,1
"Linken,","Linken,",ORG,-0.7,0.0,de,1
Alarm.,Alarm.,ORG,-1.0,0.0,de,1
SPD-Fraktion,SPD-Fraktion,ORG,0.0,0.0,de,1
"Saudi-Arabien, Atomkraftwerke","Saudi-Arabien, Atomkraftwerke",ORG,0.0,0.0,de,1
Niedergailbac…,Niedergailbac…,ORG,0.0,0.0,de,1
Umweltminister,Umweltminister,ORG,0.0,0.0,de,1
FDP-Generalsekretär,FDP-Generalsekretär,ORG,0.0,0.0,de,1
"Foto: dpa) 
Brüssel/Bonn","Foto: dpa) 
Brüssel/Bonn",ORG,0.0,0.0,de,1
Verband der europäischen Gasinfrastruktur-Betreiber,Verband der europäischen Gasinfrastruktur-Betreiber,ORG,0.0,0.0,de,1
E... Stuttgart,E... Stuttgart,ORG,0.0,0.0,de,1
Rettungs- und Feuerwehrlei…,Rettungs- und Feuerwehrlei…,ORG,0.0,0.0,de,1
FDP-Fraktionschef,FDP-Fraktionschef,ORG,0.0,0.0,de,1
EU-Kommission.,EU-Kommission.,ORG,0.0,0.0,de,1
Vertreter der Grünen,Vertreter der Grünen,ORG,0.7,0.0,de,1
Verdammt!,Verdammt!,ORG,0.0,0.0,de,1
Bundesparteitag: Grüne,Bundesparteitag: Grüne,ORG,0.0,0.0,de,1
Berliner Energieve…,Berliner Energieve…,ORG,0.0,0.0,de,1
Ankauf-Plänen.,Ankauf-Plänen.,ORG,-0.35,0.0,de,1
Ludwigshafen,Ludwigshafen,ORG,0.0,0.0,de,1
"Illner: ""Putin","Illner: ""Putin",ORG,-0.7,0.0,de,1
Starlink-Internet,Starlink-Internet,ORG,0.0,0.0,de,1
Trading Hub Europe …,Trading Hub Europe …,ORG,0.0,0.0,de,1
Grünen-Chefin Lang: Neue Brennstäbe,Grünen-Chefin Lang: Neue Brennstäbe,ORG,0.0,0.0,de,1
"Globale Gesellschaft
In Reportagen, Analysen, Fotos","Globale Gesellschaft
In Reportagen, Analysen, Fotos",ORG,0.7,0.0,de,1
IG BCE,IG BCE,ORG,0.0,0.0,de,1
Atomkraftwerken.,Atomkraftwerken.,ORG,0.0,0.0,de,1
den Grünen,den Grünen,ORG,0.0,0.0,de,1
BASF-Sparprogramm,BASF-Sparprogramm,ORG,0.0,0.0,de,1
Bundeswehr,Bundeswehr,ORG,0.0,0.0,de,1
Geringerer Gasfüllstand,Geringerer Gasfüllstand,ORG,0.0,0.0,de,1
Europas Gasinfrastrukturbetreiber,Europas Gasinfrastrukturbetreiber,ORG,0.0,0.0,de,1
Kassenärzte-Chef,Kassenärzte-Chef,ORG,-0.7,0.0,de,1
Chemiekonzern:,Chemiekonzern:,ORG,0.0,0.0,de,1
LNG-Terminal Wilhelmshaven,LNG-Terminal Wilhelmshaven,ORG,0.0,0.0,de,1
Monta…,Monta…,ORG,0.0,0.0,de,1
DAX-Konzern,DAX-Konzern,ORG,0.0,0.0,de,1
National Grid:,National Grid:,ORG,-0.7,0.0,de,1
Raffinerie-Streiks,Raffinerie-Streiks,ORG,0.0,0.0,de,1
AKW-Betreiber,AKW-Betreiber,ORG,-0.7,0.0,de,1
Gas-Solidarität,Gas-Solidarität,ORG,0.7,0.0,de,1
Grüne?,Grüne?,ORG,1.0,0.0,de,1
Ampelpartner,Ampelpartner,ORG,0.0,0.0,de,1
Scholz-Machtwort,Scholz-Machtwort,ORG,0.7,0.0,de,1
Erdgas,Erdgas,ORG,0.35,0.0,de,1
Consentec GmbH.,Consentec GmbH.,ORG,0.0,0.0,de,1
V…,V…,ORG,0.0,0.0,de,1
COO,COO,ORG,0.7,0.0,de,1
Schwedin Greta,Schwedin Greta,ORG,0.7,0.0,de,1
Ga…,Ga…,ORG,0.0,0.0,de,1
Mehr Ökostrom,Mehr Ökostrom,ORG,-0.5,0.0,de,1
Frankfurter Allgemeine Zeitung.,Frankfurter Allgemeine Zeitung.,ORG,0.0,0.0,de,1
FAZ,FAZ,ORG,0.0,0.0,de,1
Bundestag.,Bundestag.,ORG,0.0,0.0,de,1
Foto: Moment/Getty,Foto: Moment/Getty,ORG,0.7,0.0,de,1
Bundesverband der Deutschen Industrie,Bundesverband der Deutschen Industrie,ORG,0.0,0.0,de,1
Grüne Jugend und Parteimitglieder,Grüne Jugend und Parteimitglieder,ORG,-1.0,0.0,de,1
Kanzler Grünen,Kanzler Grünen,ORG,0.0,0.0,de,1
Kanzlers: Niedersachsens Landesregierung,Kanzlers: Niedersachsens Landesregierung,ORG,0.0,0.0,de,1
Bund…,Bund…,ORG,0.0,0.0,de,1
GAU» und «Klatsche für Habeck…,GAU» und «Klatsche für Habeck…,ORG,0.0,0.0,de,1
AKW-Meiler,AKW-Meiler,ORG,0.0,0.0,de,1
Chemieunfall“,Chemieunfall“,ORG,-0.7,0.0,de,1
Rekord-Infla…,Rekord-Infla…,ORG,0.0,0.0,de,1
Kaputter,Kaputter,ORG,0.7,0.0,de,1
Nord Stream,Nord Stream,ORG,0.0,0.0,de,1
Expert:innenkommission,Expert:innenkommission,ORG,1.0,0.0,de,1
Hydraulic Fracturing,Hydraulic Fracturing,ORG,0.0,0.0,de,1
RTL/ntv-Trendbarometer,RTL/ntv-Trendbarometer,ORG,0.0,0.0,de,1
Grünen-Fraktion,Grünen-Fraktion,ORG,1.0,0.0,de,1
Ampelkoalition.,Ampelkoalition.,ORG,0.0,0.0,de,1
Gaskrise: EU,Gaskrise: EU,ORG,0.0,0.0,de,1
Energie-Versorgungskrise,Energie-Versorgungskrise,ORG,0.0,0.0,de,1
cuAh sda tigb se tentmi ni red,cuAh sda tigb se tentmi ni red,ORG,0.7,0.0,de,1
Gesellschaft: Ostdeutschland: Tausende,Gesellschaft: Ostdeutschland: Tausende,ORG,0.0,0.0,de,1
We…,We…,ORG,0.0,0.0,de,1
BEZAHLBARE,BEZAHLBARE,ORG,1.0,0.0,de,1
Kohlehändlern.,Kohlehändlern.,ORG,1.0,0.0,de,1
BMW,BMW,ORG,-1.0,0.0,de,1
Terminkontrakt TTF,Terminkontrakt TTF,ORG,0.7,0.0,de,1
Ukraine-Krieg,Ukraine-Krieg,ORG,0.0,0.0,de,1
Twitter-Kauf,Twitter-Kauf,ORG,0.0,0.0,de,1
DB-Mitarbeitende,DB-Mitarbeitende,ORG,0.0,0.0,de,1
"WEB.DE News
</l…","WEB.DE News
</l…",ORG,0.7,0.0,de,1
Preisbrems…,Preisbrems…,ORG,0.0,0.0,de,1
Civey-Instituts,Civey-Instituts,ORG,0.0,0.0,de,1
Expertenkommission der Regierung,Expertenkommission der Regierung,ORG,0.0,0.0,de,1
SWM,SWM,ORG,-0.15000000000000002,0.0,de,1
österreichischen Parlament,österreichischen Parlament,ORG,0.0,0.0,de,1
Bundesliga: VfB,Bundesliga: VfB,ORG,-1.0,0.0,de,1
Zagadou:,Zagadou:,ORG,-1.0,0.0,de,1
SPD-Politikerin,SPD-Politikerin,ORG,0.0,0.0,de,1
Hilfswerks,Hilfswerks,ORG,0.0,0.0,de,1
