index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.dw.com/de/olympische-spiele-2024-wie-paris-neue-standards-setzen-will/a-67486216,https://www.dw.com/de/olympische-spiele-2024-wie-paris-neue-standards-setzen-will/a-67486216,0,www.dw.com,Olympische Spiele 2024: Wie Paris neue Standards setzen will,Die Olympia-Gastgeber wollen 2024 die nachhaltigsten Spiele der Historie veranstalten mit mehr Klimaschutz und einem geringeren CO2-Abdruck. Sicherheitsmaßnahmen und Infrastrukturprojekte sorgen vorab für Kritik.,https://static.dw.com/image/67618834_6.jpg,2024-01-01T09:44:00Z,,"""Die Erwartungen für Paris sind groß - in jeder Hinsicht"", so hat es IOC-Präsident Thomas Bach formuliert. Die Olympischen Sommerspiele 2024 sollen nachhaltig und inklusiv sein und für Geschlechterge… [+7169 chars]",,de,'Gas'
https://www.zeit.de/news/2024-01/01/riedbahn-wegen-geplanter-sanierung-wochenlang-gesperrt,https://www.zeit.de/news/2024-01/01/riedbahn-wegen-geplanter-sanierung-wochenlang-gesperrt,0,www.zeit.de,Verkehr: Riedbahn wegen geplanter Sanierung wochenlang gesperrt,Hier finden Sie Informationen zu dem Thema „Verkehr“. Lesen Sie jetzt „Riedbahn wegen geplanter Sanierung wochenlang gesperrt“.,https://img.zeit.de/news/2024-01/01/riedbahn-wegen-geplanter-sanierung-wochenlang-gesperrt-image-group/wide__1300x731,2024-01-01T11:05:08Z,,"Vorarbeiten für die geplante Sanierung der Riedbahn legen den viel befahrenen Streckenabschnitt gleich zu Beginn des Jahres lahm. Zwischen Frankfurt und Mannheim geht ab dem 1. Januar 2024, 23.00 Uhr… [+2102 chars]",,de,'Sanierung'
https://www.zeit.de/news/2024-01/01/neujahrsbabys-in-sachsens-geburtskliniken,https://www.zeit.de/news/2024-01/01/neujahrsbabys-in-sachsens-geburtskliniken,0,www.zeit.de,Kinder: Neujahrsbabys in Sachsens Geburtskliniken,Hier finden Sie Informationen zu dem Thema „Kinder“. Lesen Sie jetzt „Neujahrsbabys in Sachsens Geburtskliniken“.,https://img.zeit.de/news/2024-01/01/neujahrsbabys-in-sachsens-geburtskliniken-image-group/wide__1300x731,2024-01-01T13:40:40Z,,Am ersten Tag des neuen Jahres haben sich mindestens zwei Babys in Sachsen ein besonderes Geburtsdatum gesichert. Ein Neujahrsbaby kam schon um 00.39 Uhr im Krankenhaus Chemnitz-Rabenstein zur Welt. … [+314 chars],,de,'Kinder'
https://www.bild.de/regional/berlin/berlin-aktuell/ekel-alarm-im-einsatz-schimmel-broetchen-fuer-berliner-polizei-an-silvester-86595154.bild.html,https://www.bild.de/regional/berlin/berlin-aktuell/ekel-alarm-im-einsatz-schimmel-broetchen-fuer-berliner-polizei-an-silvester-86595154.bild.html,0,www.bild.de,Das haben Sie nicht verdient - Schimmel-Brötchen für unsere Silvester-Polizisten,Ein Lebensmittelskandal überschattet den Einsatz der Polizei in Berlin an Silvester. Den Beamten wurden schimmlige Brötchen serviert.,"https://images.bild.de/6592acf9b6be4d4ee50edf15/28cb83835f9975bcc4d0591735ba28e8,69b6dbde?w=1280",2024-01-01T14:07:56Z,,"Berlin Ekel-Alarm beim langen Polizeieinsatz in der Silvesternacht. 
Die recht positive Einsatz-Bilanz der Berliner Beamten wurde bei der Essensversorgung nicht belohnt. Denn auf der ausgegebenen Ve… [+1923 chars]",,de,'Schimmel'
https://www.stern.de/gesellschaft/regional/berlin-brandenburg/muehldorf--zwei-berliner-verbrachten-silvesternacht-im-freien-in-bergen-34329266.html,https://www.stern.de/gesellschaft/regional/berlin-brandenburg/muehldorf--zwei-berliner-verbrachten-silvesternacht-im-freien-in-bergen-34329266.html,0,www.stern.de,Mühldorf: Zwei Berliner verbrachten Silvesternacht im Freien in Bergen,"Ein Paar aus Berlin musste die Silvesternacht bei Kälte und schlechtem Wetter in den österreichischen Bergen im Freien verbringen. Der 26-jährige Mann und seine 39-jährige Freundin seien in Kärnten auf einer hochalpinen Wanderung gewesen, hätten wegen Schneef…",https://image.stern.de/6681672/t/31/v5/w1440/r1.7778/-/video-fallback-image.jpg,2024-01-01T16:26:28Z,,Ein Paar aus Berlin musste die Silvesternacht bei Kälte und schlechtem Wetter in den österreichischen Bergen im Freien verbringen. Der 26-jährige Mann und seine 39-jährige Freundin seien in Kärnten a… [+1113 chars],,de,'Kälte'
https://www.n-tv.de/panorama/Berliner-Polizisten-erhalten-Schimmel-Broetchen-an-Silvester-article24632566.html,https://www.n-tv.de/panorama/Berliner-Polizisten-erhalten-Schimmel-Broetchen-an-Silvester-article24632566.html,0,www.n-tv.de,Verdorbenes Essen für Beamte: Berliner Polizisten erhalten Schimmel-Brötchen an Silvester,"Vor ihrem Silvestereinsatz erhalten Polizeibeamte in Berlin belegte Brötchen, um sich für die anstehende Nacht zu stärken. Doch im Internet veröffentlichte Fotos zeigen, dass zumindest einige Snacks mit Schimmel befallen sind. Polizeipräsidentin Slowik ist em…",https://bilder4.n-tv.de/img/incoming/crop24632567/6871326842-cImg_16_9-w1200/GCvfBneXoAAKUNC.jpg,2024-01-01T18:45:21Z,,"Vor ihrem Silvestereinsatz erhalten Polizeibeamte in Berlin belegte Brötchen, um sich für die anstehende Nacht zu stärken. Doch im Internet veröffentlichte Fotos zeigen, dass zumindest einige Snacks … [+1672 chars]",,de,'Schimmel'
https://www.faz.net/aktuell/gesellschaft/daenemark-zwei-kinder-nahe-grenze-zu-deutschland-entfuehrt-19420322.html,https://www.faz.net/aktuell/gesellschaft/daenemark-zwei-kinder-nahe-grenze-zu-deutschland-entfuehrt-19420322.html,0,www.faz.net,Nahe der deutschen Grenze: Zwei Kinder an Silvester in Dänemark entführt,An Silvester sind in Dänemark zwei Kinder im Alter von 10 und 13 Jahren entführt worden. Die Täter sollen in Autos mit deutschen Kennzeichen geflohen sein. Hintergrund könnte ein Sorgerechtsstreit sein.,https://media0.faz.net/ppmedia/aktuell/3451105460/1.9420330/facebook_teaser/ein-fahrzeug-der-daenischen.jpg,2024-01-01T20:23:19Z,,"In Dänemark sind nahe der deutschen Grenze zwei Kinder im Alter von 10 und 13 Jahren entführt worden. Zu dem Entführungsfall sei es in der Silvesternacht gekommen, teilte die Polizei am Montag mit. D… [+937 chars]",,de,'Kinder'
https://www.zeit.de/news/2024-01/01/kinder-in-daenemark-entfuehrt-vater-bei-feuerwerk-angegriffen,https://www.zeit.de/news/2024-01/01/kinder-in-daenemark-entfuehrt-vater-bei-feuerwerk-angegriffen,0,www.zeit.de,Übergriffe: Kinder in Dänemark entführt: Vater bei Feuerwerk angegriffen,Hier finden Sie Informationen zu dem Thema „Übergriffe“. Lesen Sie jetzt „Kinder in Dänemark entführt: Vater bei Feuerwerk angegriffen“.,https://img.zeit.de/news/2024-01/01/kinder-in-daenemark-entfuehrt-vater-bei-feuerwerk-angegriffen-image-group/wide__1300x731,2024-01-01T21:04:41Z,,"In Dänemark sind nahe der deutschen Grenze zwei Kinder im Alter von 10 und 13 Jahren entführt worden. Zu dem Entführungsfall sei es in der Silvesternacht gekommen, teilte die Polizei am Montag mit. D… [+997 chars]",,de,'Kinder'
https://www.focus.de/finanzen/eon-chef-kuendigt-hoehere-stromkosten-wegen-politisch-bedingter-aufschlaege-an_id_259540551.html,https://www.focus.de/finanzen/eon-chef-kuendigt-hoehere-stromkosten-wegen-politisch-bedingter-aufschlaege-an_id_259540551.html,0,www.focus.de,Gas- und Strompreise - Eon-Chef kündigt höhere Energiekosten wegen „politisch bedingter Aufschläge“ an,"Eon-Chef Leonhard Birnbaum rechnet damit, dass 2024 höhere Entgelte für Energie auch als höhere Preise an die Kunden weitergegeben werden.",https://p6.focus.de/img/finanzen/news/id_259540550/ein-verbraucher-studiert-seine-stromrechnung-und-die-strompreise.jpg?im=Crop%3D%280%2C128%2C2048%2C1024%29%3BResize%3D%281200%2C627%29&impolicy=perceptual&quality=mediumHigh&hash=f0d84358018f0d40ae316784d8eca560098c1209ed511265e35ed644a802350b,2024-01-02T01:26:01Z,,"Eon-Chef Leonhard Birnbaum rechnet damit, dass 2024 höhere Entgelte für Energie auch als höhere Preise an die Kunden weitergegeben werden.Das sind politisch bedingte Aufschläge, diese werden alle Ver… [+1603 chars]",,de,'Atomkraft'
https://www.zeit.de/news/2024-01/02/mibrag-chef-sieht-vorgezogenen-kohle-ausstieg-nicht-kommen,https://www.zeit.de/news/2024-01/02/mibrag-chef-sieht-vorgezogenen-kohle-ausstieg-nicht-kommen,0,www.zeit.de,Energie: Mibrag-Chef sieht vorgezogenen Kohle-Ausstieg nicht kommen,Hier finden Sie Informationen zu dem Thema „Energie“. Lesen Sie jetzt „Mibrag-Chef sieht vorgezogenen Kohle-Ausstieg nicht kommen“.,https://img.zeit.de/news/2024-01/02/mibrag-chef-sieht-vorgezogenen-kohle-ausstieg-nicht-kommen-image-group/wide__1300x731,2024-01-02T04:35:15Z,,"Der Chef des Braunkohle-Förderers Mibrag, Armin Eichholz, räumt einem vorzeitigen Kohle-Ausstieg im Osten derzeit eher wenig Chancen ein. «Unsere Planungsgrundlage ist weiterhin 2034/2035», sagte Eic… [+2191 chars]",,de,'Kohle'
