index,url,valid,domain,title,description,image,published,archive,content,quote,language,keyword
https://www.bild.de/bild-plus/sport/fussball/hsv/hsv-deutlich-mehr-kohle-da-etat-fuer-die-1-liga-enthuellt-82746354.bild.html,https://www.bild.de/bild-plus/sport/fussball/hsv/hsv-deutlich-mehr-kohle-da-etat-fuer-die-1-liga-enthuellt-82746354.bild.html,0,www.bild.de,*** BILDplus Inhalt *** Deutlich mehr Kohle da - HSV-Etat für die 1. Liga enthüllt,Der HSV plant erstklassig! Beim Aufstieg hätte der Nord-Klub richtig Kohle zur Verfügung.Foto: Christian Charisius/dpa,"https://images.bild.de/63d9421778d320538af12a07/d13d0a109e05e67aeb46441c24812d30,5092acd0?w=1280",2023-02-01T03:00:42Z,https://web.archive.org/web/20230201041503/https://www.bild.de/bild-plus/sport/fussball/hsv/hsv-deutlich-mehr-kohle-da-etat-fuer-die-1-liga-enthuellt-82746354.bild.html,"Der HSV plant erstklassig!
Schon jetzt steht fest: Sollte der Nord-Klub aufsteigen, würde der Etat für die Rückkehr ins Oberhaus richtig aufgestockt werden.
Vor allem Sportvorstand Jonas Boldt (41)… [+169 chars]",,de,'Kohle'
https://www.handelsblatt.com/unternehmen/energie/bericht-auch-bei-frueherem-kohleausstieg-stromversorgung-laut-bundesnetzagentur-sicher/28955834.html,https://www.handelsblatt.com/unternehmen/energie/bericht-auch-bei-frueherem-kohleausstieg-stromversorgung-laut-bundesnetzagentur-sicher/28955834.html,0,www.handelsblatt.com,Bericht: Auch bei früherem Kohleausstieg Stromversorgung laut Bundesnetzagentur sicher,Auch bei einem vollständigen vorgezogenen Kohleausstieg bis 2030 wäre eine sichere Stromversorgung gewährleistet. Der Bericht wird nun dem Kabinett vorgelegt.,https://www.handelsblatt.com/images/kohleabbau/28955852/2-format2003.jpg,2023-02-01T03:42:00Z,https://web.archive.org/web/20230201042536/https://www.handelsblatt.com/unternehmen/energie/bericht-auch-bei-frueherem-kohleausstieg-stromversorgung-laut-bundesnetzagentur-sicher/28955834.html,"KohleabbauAuch ohne Kohle ab 2030 ist die Stromversorgung gesichert.
(Foto: dpa)
Berlin Die Bundesnetzagentur kommt zu dem Schluss, dass auch bei einem vorgezogenen Kohleausstieg bis 2030 die Strom… [+2190 chars]",,de,'Kohle'
https://www.welt.de/politik/deutschland/article243536221/Studenten-So-laeuft-die-Auszahlung-der-200-Euro-Energiepreispauschale.html,https://www.welt.de/politik/deutschland/article243536221/Studenten-So-laeuft-die-Auszahlung-der-200-Euro-Energiepreispauschale.html,0,www.welt.de,Ministerin macht bei Energiepauschale Hoffnung – Was Studenten bereits tun können,"Seit Monaten warten Studenten und Fachschüler auf die 200 Euro Energiepreispauschale, die ihnen versprochen wurde. Laut Bundesbildungsministerin Bettina Stark-Watzinger bewegt sich nun etwas. Erste Schritte sind schon vorbereitet.",https://img.welt.de/img/politik/deutschland/mobile243536223/3911355417-ci16x9-w1200/GERMANY-POLITICS-PARTIES-FDP.jpg,2023-02-01T03:45:43Z,https://web.archive.org/web/20230201050538/https://www.welt.de/politik/deutschland/article243536221/Studenten-So-laeuft-die-Auszahlung-der-200-Euro-Energiepreispauschale.html,Die von Studenten und Fachschülern lang erwartete Auszahlung der 200 Euro Energiepreispauschale rückt nach Angaben von Bundesforschungsministerin Bettina Stark-Watzinger näher. Jetzt gehen wir damit … [+2273 chars],,de,'Energiepauschale'
https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/kommungen--groessere-staedte-im-norden-sparen-energie-ein-33155270.html,https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/kommungen--groessere-staedte-im-norden-sparen-energie-ein-33155270.html,0,www.stern.de,Kommungen: Größere Städte im Norden sparen Energie ein,"Kältere Räume und weniger Außenbeleuchtung: Schleswig-Holsteins größere Städte haben Ende 2022 Strom und Gas eingespart. Lübeck sparte bei der Wärmeversorgung im Schnitt etwa ein Viertel ein. In Kiel war der Stromverbrauch um 12,1 Prozent niedriger.",https://image.stern.de/33155272/t/sl/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010123020199431665v3w800h600l640t425r1920b1275jpeg---baa56b0ab117edda.jpg,2023-02-01T04:36:24Z,https://web.archive.org/web/20230201044920/https://www.stern.de/gesellschaft/regional/hamburg-schleswig-holstein/kommungen--groessere-staedte-im-norden-sparen-energie-ein-33155270.html,Kältere Räume und weniger Außenbeleuchtung: Schleswig-Holsteins größere Städte haben Ende 2022 Strom und Gas eingespart. Lübeck sparte bei der Wärmeversorgung im Schnitt etwa ein Viertel ein. In Kiel… [+2454 chars],,de,'öffentliche Gebäude'
https://www.bild.de/bild-plus/regional/frankfurt/frankfurt-aktuell/wiesbaden-nach-alarm-im-harz-ist-hessen-fuer-einen-blackout-geruestet-82741868.bild.html,https://www.bild.de/bild-plus/regional/frankfurt/frankfurt-aktuell/wiesbaden-nach-alarm-im-harz-ist-hessen-fuer-einen-blackout-geruestet-82741868.bild.html,0,www.bild.de,*** BILDplus Inhalt *** Nach Alarm im Harz - Ist Hessen für einen Blackout gerüstet?,Kein Strom. Stundenlang! Ist Hessen für einen Blackout wie im Harz gerüstet?Foto: picture alliance / ASSOCIATED PRESS,"https://images.bild.de/63d9052e3670f04a575be676/89fa4279ebc825b7b740a7efef5678c3,c225dabc?w=1280",2023-02-01T05:01:16Z,https://web.archive.org/web/20230201053816/https://www.bild.de/bild-plus/regional/frankfurt/frankfurt-aktuell/wiesbaden-nach-alarm-im-harz-ist-hessen-fuer-einen-blackout-geruestet-82741868.bild.html,"Kein Strom. Stundenlang! Ist Hessen für einen Blackout wie im Harz gerüstet?
Fakt ist: Wirtschafts-Minister Tarek Al-Wazir (52, Grüne) hat Vorsichtsmaßnahmen für den Ernstfall treffen lassen.
Lesen… [+64 chars]",,de,'Blackout'
https://www.diepresse.com/6245611/gasverbrauch-in-oesterreich-im-dezember-um-107-prozent-gesunken,https://www.diepresse.com/6245611/gasverbrauch-in-oesterreich-im-dezember-um-107-prozent-gesunken,0,www.diepresse.com,"Gasverbrauch in Österreich im Dezember um 10,7 Prozent gesunken","Trotz niedriger Temperaturen ist der Gasverbrauch im Vergleich zum Vorjahr gesunken. Der Stromverbrauch ist ebenfalls, wenn auch nicht ganz so deutlich, zurückgegangen.",https://www.diepresse.com/assets_v2/images/diepresse_nachrichten.png,2023-02-01T05:31:00Z,https://web.archive.org/web/20230203020817/https://www.diepresse.com/6245611/gasverbrauch-in-oesterreich-im-dezember-um-107-prozent-gesunken,"Trotz niedriger Temperaturen ist der Gasverbrauch im Vergleich zum Vorjahr gesunken. Der Stromverbrauch ist ebenfalls, wenn auch nicht ganz so deutlich, zurückgegangen.
Der Verbrauch von Gas und Str… [+1311 chars]",,de,'Gas'
https://orf.at/stories/3303454/,https://orf.at/stories/3303454/,0,orf.at,"Gasverbrauch im Dezember um 10,7 Prozent unter Vorjahr",,https://orf.at/mojo/1_4_1/storyserver//news/common/images/og-fallback-news.png,2023-02-01T05:43:15Z,https://web.archive.org/web/20230201054927/https://orf.at/stories/3303454/,"Der Verbrauch von Gas und Strom ist zum Jahresende weiter gesunken. Der Gasverbrauch ist im Dezember im Vergleich zum Vorjahresmonat trotz durchschnittlich niedrigerer Temperaturen um 10,7 Prozent ge… [+961 chars]",,de,'Gasspeicher'
https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/kommunen--celle-spart-weniger-energie--meyer-kritisiert--alleingang--33155726.html,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/kommunen--celle-spart-weniger-energie--meyer-kritisiert--alleingang--33155726.html,0,www.stern.de,"Kommunen: Celle spart weniger Energie: Meyer kritisiert ""Alleingang""","Die Stadt Celle erntet für die Rücknahme einer Reihe von Energiesparmaßnahmen harsche Kritik. Die Stadt hatte am Dienstag mitgeteilt, dass es im Schwimmbad und in den Duschen von Sporthallen wieder wärmeres Wasser geben solle und auch öffentliche Gebäude und …",https://image.stern.de/33155728/t/BV/v1/w1440/r1.7778/-/01--urnnewsmldpacom2009010123020199433192v3w800h600l199t38r1479b891jpeg---d1bd54d5fac130ee.jpg,2023-02-01T07:56:44Z,https://web.archive.org/web/20230201082516/https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/kommunen--celle-spart-weniger-energie--meyer-kritisiert--alleingang--33155726.html,"Die Stadt Celle erntet für die Rücknahme einer Reihe von Energiesparmaßnahmen harsche Kritik. Die Stadt hatte am Dienstag mitgeteilt, dass es im Schwimmbad und in den Duschen von Sporthallen wieder w… [+1766 chars]",,de,'öffentliche Gebäude'
https://www.morgenpost.de/wirtschaft/article237518181/verpuffung-gasspeicheranlage-zwischenfall-rehden.html,https://www.morgenpost.de/wirtschaft/article237518181/verpuffung-gasspeicheranlage-zwischenfall-rehden.html,0,www.morgenpost.de,Erdgas: Verpuffung: Deutschlands größte Gasspeicheranlage gestoppt,"Der Erdgasspeicher in Rehden ist die größte Anlage in Deutschland. Am Dienstag kam es dort zu einer Verpuffung - lesen Sie hier, was das bedeutet und welche Auswirkungen das auf die Gasversorgung hat.",https://img.morgenpost.de/img/frontpage/crop237517951/609260233-w820-cv16_9-q85/erdgasspeicher-rehden-5FAC5800C47A1D2C.jpg,2023-02-01T08:51:08Z,https://web.archive.org/web/20230201093423/https://www.morgenpost.de/wirtschaft/article237518181/verpuffung-gasspeicheranlage-zwischenfall-rehden.html,Berlin/Rehden. Zwischenfall in Deutschlands größter Gasspeicheranlage: Nach einer Verpuffung musste die Einlagerung von Gas in der Einrichtung in Rehden gestoppt worden. Die Bundesnetzagentur erwarte… [+1503 chars],,de,'Gasspeicher'
https://www.telepolis.de/features/Volle-Gasspeicher-in-Deutschland-zu-welchem-Preis-7477595.html,https://www.telepolis.de/features/Volle-Gasspeicher-in-Deutschland-zu-welchem-Preis-7477595.html,0,www.telepolis.de,Volle Gasspeicher in Deutschland zu welchem Preis?,"Die kurzfristige Trennung vom russischen Gas und die folgende Sicherung der deutschen Gasversorgung hat zahlreiche bislang wenig berücksichtigte Langzeitfolgen, deren Kosten für die Endverbraucher bislang nur schwer abschätzbar sind.",https://heise.cloudimg.io/bound/1200x1200/q85.png-lossy-85.webp-lossy-85.foil1/_www-heise-de_/imgs/18/3/6/8/9/3/9/9/302b36a3775e6c28.jpeg,2023-02-01T09:00:00Z,,"Die kurzfristige Trennung vom russischen Gas und die folgende Sicherung der deutschen Gasversorgung hat zahlreiche bislang wenig berücksichtigte Langzeitfolgen, deren Kosten für die Endverbraucher bi… [+4640 chars]",,de,'Gas'
